"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"ASN","BSPC","DSEY","262151949","08-04-2026","26040722656","P","6","07-04-2026","3312121","SAIL","22AAACS7062F1ZO","SAIL","19AAACS7062F6Z6","22AAAGM0289C1ZT","9926042259120316","CNSR","N","N","260.4","258.4","165","1353.5","352451.4","0","444092","0","11102.3","11102.3","0","22205","","","","","","","466297","","E","DPO","52869.01","","","SB00D8BAA3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","21147.08","","","SB00D8BAA3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","17623.87","","","SB00D8BAA3"
"ASN","BSPC","DSEY","262152232","14-04-2026","26040926085","P","7","13-04-2026","3312121","SAIL","22AAACS7062F1ZO","SAIL","19AAACS7062F6Z6","22AAAGM0289C1ZT","9926042259120598","CNSR","N","N","399.4","385.2","165","1353.5","540587.9","0","681145","0","17028.63","17028.63","0","34058","","","","","","","715203","","E","DPO","81090.18","","","SB00D8E4B6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","32435.27","","","SB00D8E4B6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","27031.39","","","SB00D8E4B6"
"ASN","BSPC","DSEY","262152233","14-04-2026","26040926094","P","8","13-04-2026","3312121","SAIL","22AAACS7062F1ZO","SAIL","19AAACS7062F6Z6","22AAAGM0289C1ZT","9926042259120599","CNSR","N","N","401.6","386.3","165","1353.5","543565.6","0","684897","0","17122.43","17122.43","0","34245","","","","","","","719142","","E","DPO","81536.85","","","SB00D8E4B8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","32613.94","","","SB00D8E4B8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","27180.29","","","SB00D8E4B8"
"ASN","BSPC","DSEY","262152234","14-04-2026","26040926100","P","9","13-04-2026","3312121","SAIL","22AAACS7062F1ZO","SAIL","19AAACS7062F6Z6","22AAAGM0289C1ZT","9926042259120600","CNSR","N","N","401.6","385.7","165","1353.5","543565.6","0","684897","0","17122.43","17122.43","0","34245","","","","","","","719142","","E","DPO","81536.85","","","SB00D8E4BA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","32613.94","","","SB00D8E4BA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TPRO","27180.29","","","SB00D8E4BA"
"ASN","BWSB","DSEY","162000213","13-04-2026","26040925369","P","1","12-04-2026","2991489","BCCL","19AAACB7934M2Z7","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041953080014","CNSG","N","N","2090.2","2009.3","145A","216","451483.2","0","533789","0","13344.73","13344.73","0","26690","","","","","","","560479","82305","E","PCLA","82305","","","SB00D8DF4B"
"ASN","BWSB","DSEY","162000214","13-04-2026","26040925378","P","2","12-04-2026","2991324","BCCL","19AAACB7934M2Z7","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041953080015","CNSG","N","N","2029.4","1951.8","145A","216","438350.4","0","685391","0","17134.78","17134.78","0","34270","","","","","","","719661","","E","ENHC","247040","","","SB00D8DF54"
"ASN","BYFS","DSEY","262012625","09-04-2026","26040420581","P","10","08-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140311","CNSG","N","N","4568.4","4493.6","165","587.2","2682564.48","0","3026621","151331.05","0","0","0","151332","","","","","","","3177953","","E","DCLA","34800","","","SB00D8C0A9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","402384.67","","","SB00D8C0A9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154229.18","","","SB00D8C0A9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","20898.38","","","SB00D8C0A9"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","268256.45","SB00D8C0A9"
"ASN","BYFS","DSEY","262012629","10-04-2026","26040420712","P","11","08-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140394","CNSG","N","N","4468.8","4468.8","165","587.2","2624079.36","0","3168558","158427.9","0","0","0","158428","","","","","","","3326986","","E","DPO","393611.9","","","SB00D8CB89"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","150866.69","","","SB00D8CB89"
"ASN","BYFS","DSEY","262012628","10-04-2026","26040420864","P","12","09-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140370","CNSG","N","N","4568.8","4512","165","587.2","2682799.36","0","3329680","166484","0","0","0","166484","","","","","","","3496164","","E","DCLA","34800","","","SB00D8C7B7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","402419.9","","","SB00D8C7B7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154242.69","","","SB00D8C7B7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","55417.24","","","SB00D8C7B7"
"ASN","BYFS","DSEY","262012630","10-04-2026","26040519450","P","13","09-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140405","CNSG","N","N","4590.8","4585.6","165","587.2","2695717.76","0","3175765","158788.25","0","0","0","158789","","","","","","","3334554","","E","DCLA","52200","","","SB00D8CD36"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","404357.66","","","SB00D8CD36"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154985.41","","","SB00D8CD36"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","138074.99","","","SB00D8CD36"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","269571.78","SB00D8CD36"
"ASN","BYFS","DSEY","262012632","11-04-2026","26040610759","P","14","10-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140449","CNSG","N","N","4168.5","4163.7","165","587.2","2447743.2","0","3164548","158227.4","0","0","0","158228","","","","","","","3322776","","E","DCLA","53100","","","SB00D8D465"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","367161.48","","","SB00D8D465"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","140728.56","","","SB00D8D465"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","155814.19","","","SB00D8D465"
"ASN","BYFS","DSEY","262012633","12-04-2026","26040625423","P","15","11-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140492","CNSG","N","N","4585.4","4531","165","587.2","2692546.88","0","3195989","159799.45","0","0","0","159800","","","","","","","3355789","","E","DCLA","43500","","","SB00D8D9E0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","403882.03","","","SB00D8D9E0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154803.1","","","SB00D8D9E0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","170510.76","","","SB00D8D9E0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","269254.69","SB00D8D9E0"
"ASN","BYFS","DSEY","262012634","12-04-2026","26040717557","P","16","11-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140493","CNSG","N","N","4591.6","4581.4","165","587.2","2696187.52","0","3145259","157262.95","0","0","0","157263","","","","","","","3302522","","E","DCLA","43500","","","SB00D8D9ED"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","404428.13","","","SB00D8D9ED"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","155012.42","","","SB00D8D9ED"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","115749.03","","","SB00D8D9ED"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","269618.75","SB00D8D9ED"
"ASN","BYFS","DSEY","262012635","13-04-2026","26040821443","P","17","11-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140540","CNSG","N","N","4507","4473.6","165","587.2","2646510.4","0","3119634","155981.7","0","0","0","155982","","","","","","","3275616","","E","DCLA","42750","","","SB00D8E122"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","396976.56","","","SB00D8E122"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","152156.32","","","SB00D8E122"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","145891.36","","","SB00D8E122"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","264651.04","SB00D8E122"
"ASN","BYFS","DSEY","262012636","13-04-2026","26041017807","P","18","12-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140542","CNSG","N","N","4158","4135","165","587.2","2441577.6","0","3134863","156743.15","0","0","0","156744","","","","","","","3291607","","E","DCLA","35400","","","SB00D8E12D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","366236.64","","","SB00D8E12D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","140374.08","","","SB00D8E12D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","151274.1","","","SB00D8E12D"
"ASN","BYFS","DSEY","262012638","14-04-2026","26040610953","P","19","12-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140587","CNSG","N","N","3900.8","3867.6","165","587.2","2290549.76","0","2884020","144201","0","0","0","144201","","","","","","","3028221","","E","DCLA","24750","","","SB00D8E648"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","343582.46","","","SB00D8E648"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","131691.01","","","SB00D8E648"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","93446.57","","","SB00D8E648"
"ASN","BYFS","DSEY","262012637","14-04-2026","26040920090","P","20","13-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140569","CNSG","N","N","4078","4036.6","165","587.2","2394601.6","0","2920936","146046.8","0","0","0","146047","","","","","","","3066983","","E","DCLA","26100","","","SB00D8E445"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","359190.24","","","SB00D8E445"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","137673.28","","","SB00D8E445"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","3369.96","","","SB00D8E445"
"ASN","BYFS","DSEY","262012640","15-04-2026","26041217753","P","21","13-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140650","CNSG","N","N","3783.2","3730.3","165","587.2","2221495.04","117.44","2697041","134852.05","0","0","0","134853","","","","","","","2831894","","E","DCLA","8100","","","SB00D8F06E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","333241.87","","","SB00D8F06E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","127720.83","","","SB00D8F06E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POL1","117.44","","","SB00D8F06E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","6365.48","","","SB00D8F06E"
"ASN","BYFS","DSEY","262012641","15-04-2026","26041017959","P","22","14-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140652","CNSG","N","N","4078","4014.6","165","587.2","2394601.6","0","2923182","146159.1","0","0","0","146160","","","","","","","3069342","","E","DCLA","26100","","","SB00D8F099"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","359190.24","","","SB00D8F099"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","137673.28","","","SB00D8F099"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","5616.6","","","SB00D8F099"
"ASN","BYFS","DSEY","262012642","15-04-2026","26041118300","P","23","14-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140653","CNSG","N","N","4549","4446.4","165","587.2","2671172.8","0","2958306","147915.3","0","0","0","147916","","","","","","","3106222","","E","DPO","400675.92","","","SB00D8F0AA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","153574.24","","","SB00D8F0AA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","267117.28","SB00D8F0AA"
"ASN","BYFS","DSEY","262012643","17-04-2026","26041118364","P","24","15-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140715","CNSG","N","N","4588.6","4550.6","165","587.2","2694425.92","0","3499989","174999.45","0","0","0","175000","","","","","","","3674989","","E","DCLA","52200","","","SB00D8FA15"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","404163.89","","","SB00D8FA15"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154911.14","","","SB00D8FA15"
